Order ID,Product Name,Category,Price,Quantity,Date
, MESSI ,??,,-1,2023-01-01
,Messi#,Clothing,,6,
,messi,Clothing,,-1,
ORD4649, MESSI ,Home,N/A,-1,
4650, MESSI ,??,85.51,,
,,,205.2,,
,,Electronics,N/A,,13-13-2023
,Messi!!,Clothing,213.5,,2024/02/05
4654,Messi!!,,N/A,,
ORD4655,Messi#,Electronics,209.28,4,13-13-2023
4656, MESSI ,Electronics,N/A,,
,Messi!!,,127.02,-1,13-13-2023
,Messi#,,159.03,6,2024/02/05
,Messi!!,,N/A,,
,Messi!!,Home,,,2024/02/05
4661,Messi!!,Clothing,,,13-13-2023
ORD4662,Messi#,,,4,2023-01-01
,Messi!!,Electronics,,,2023-01-01
4664,Messi,Electronics,,,
4665,Messi,,490.92,,2023-01-01
, MESSI ,,,,2024/02/05
ORD4667,Messi,Clothing,348.6,,13-13-2023
4668,Messi#,Home,,2,
,,,N/A,-1,2023-01-01
,messi,Electronics,N/A,-1,13-13-2023
,,,490.06,,
,Messi#,,407.62,5,2024/02/05
,Messi#,??,,,2023-01-01
4674, MESSI ,,,,
ORD4675,,Clothing,337.66,,2024/02/05
,messi,Clothing,N/A,,2023-01-01
,messi,Clothing,,2,
4678, MESSI ,??,112.42,,
,Messi!!,,197.86,-1,
ORD4680,Messi,Electronics,N/A,6,2024/02/05
4681,Messi!!,??,165.03,6,
,,Home,496.6,-1,2024/02/05
ORD4683, MESSI ,,,1,
,Messi#,,163.13,,13-13-2023
4685,,Electronics,216.14,3,13-13-2023
,,,N/A,2,2024/02/05
,Messi,Clothing,,,
,Messi,,,6,
,,,N/A,,
4690,,??,,9,13-13-2023
,,,269.3,,2024/02/05
4692,Messi!!,Electronics,N/A,,
,Messi#,??,N/A,,
4694,,Clothing,,3,
4695,Messi#,Home,,9,2023-01-01
ORD4696,Messi,Clothing,,9,
4697, MESSI ,,N/A,,13-13-2023
ORD4698,,Home,,1,
ORD4699,messi,Electronics,,8,
,,Clothing,N/A,,
,,??,,-1,
, MESSI ,Clothing,N/A,,2024/02/05
,Messi#,Home,201.21,,2024/02/05
,Messi!!,Clothing,,9,
4705,messi,,69.88,-1,13-13-2023
,Messi,,N/A,,2024/02/05
,,??,,7,2024/02/05
ORD4708,messi,,16.58,-1,13-13-2023
,Messi!!,Clothing,,-1,
,,,N/A,-1,
, MESSI ,Home,,,2023-01-01
4712,Messi!!,Clothing,,-1,13-13-2023
,Messi#,Electronics,94.48,,
,,??,416.64,1,2024/02/05
,,,,,
,messi,Clothing,N/A,5,
4717,Messi#,,,,
4718,messi,Electronics,415.5,-1,
ORD4719,Messi#,Home,N/A,10,13-13-2023
4720,Messi#,,438.78,,
,Messi#,Electronics,N/A,-1,
,Messi!!,Clothing,,8,2023-01-01
ORD4723,,Home,N/A,,13-13-2023
4724,Messi!!,,,9,
4725,Messi#,,,-1,2024/02/05
ORD4726,Messi,??,117.2,-1,13-13-2023
ORD4727,,Home,231.32,,
, MESSI ,Clothing,,-1,
,messi,,332.93,,2024/02/05
,,Electronics,,,2024/02/05
ORD4731,,,,3,
,messi,,,-1,2023-01-01
ORD4733,Messi!!,,,,2023-01-01
4734,,,,8,2023-01-01
,,Clothing,,,2023-01-01
,,??,107.25,,2023-01-01
,Messi#,Clothing,378.0,-1,13-13-2023
,messi,Electronics,,-1,13-13-2023
,,Clothing,N/A,-1,2024/02/05
,messi,,175.71,5,13-13-2023
4741,Messi!!,Home,N/A,-1,2023-01-01
,,Electronics,N/A,-1,
,Messi!!,,N/A,3,2024/02/05
ORD4744,Messi,Home,,-1,2024/02/05
,,Clothing,N/A,4,13-13-2023
,Messi#,Clothing,293.8,,
, MESSI ,??,N/A,,2023-01-01
,,Clothing,,,13-13-2023
,Messi#,Clothing,N/A,-1,13-13-2023
,Messi#,Clothing,,,2024/02/05
ORD4751, MESSI ,,N/A,-1,13-13-2023
ORD4752,messi,Electronics,,,2024/02/05
,,,,-1,2024/02/05
4754,Messi!!,,N/A,-1,2023-01-01
4755,Messi!!,Home,N/A,7,
4756, MESSI ,Clothing,,6,2023-01-01
4757,messi,Home,,6,2023-01-01
ORD4758,,,223.69,,13-13-2023
4759, MESSI ,Electronics,N/A,-1,13-13-2023
, MESSI ,Home,,2,
ORD4761,,Home,,-1,
,Messi#,,,,2023-01-01
ORD4763,Messi#,,,,2023-01-01
ORD4764,Messi,Clothing,,,2024/02/05
4765, MESSI ,Electronics,N/A,,13-13-2023
4766,,??,,,13-13-2023
, MESSI ,Electronics,,,2024/02/05
4768,Messi,Clothing,N/A,,13-13-2023
,messi,Electronics,,,2024/02/05
,,Home,,3,2023-01-01
4771,Messi!!,Clothing,,4,2024/02/05
, MESSI ,Clothing,,3,
4773,Messi,Clothing,N/A,,
4774, MESSI ,??,,-1,
ORD4775,Messi,Clothing,,,2023-01-01
ORD4776,messi,??,N/A,6,2024/02/05
,,,N/A,,
,messi,,212.63,5,13-13-2023
ORD4779,Messi!!,??,226.29,,
,Messi#,Clothing,231.34,,
ORD4781,Messi#,,,-1,2023-01-01
,Messi!!,Clothing,401.32,-1,
ORD4783,,??,251.47,,
4784,Messi#,,N/A,-1,
,messi,??,N/A,1,13-13-2023
4786,Messi,Home,322.83,-1,
4787,messi,??,458.14,-1,2023-01-01
4788,Messi,,,-1,2024/02/05
ORD4789,Messi#,,,,13-13-2023
ORD4790,,,,,
ORD4791,messi,,44.19,,2024/02/05
ORD4792,Messi,,N/A,-1,2024/02/05
4793,Messi!!,Clothing,,-1,
4794,Messi!!,,N/A,-1,2024/02/05
4795, MESSI ,Electronics,,6,
,messi,,,,
,Messi#,Home,N/A,3,2023-01-01
,Messi!!,Clothing,N/A,,2023-01-01
,,Home,62.23,5,
,,Home,,7,
4801,,??,N/A,,2024/02/05
,,,,,2023-01-01
4803,Messi#,,,-1,
ORD4804, MESSI ,,,,2023-01-01
4805,messi,??,,,13-13-2023
,Messi,Home,,,
ORD4807,Messi,Electronics,359.56,10,
4808, MESSI ,Home,,,2024/02/05
,Messi#,,,5,
,,Home,,7,13-13-2023
,,Electronics,,,2024/02/05
ORD4812,messi,Clothing,,,2024/02/05
,messi,Clothing,,-1,
, MESSI ,,,4,2023-01-01
ORD4815,Messi,??,,-1,2023-01-01
4816,Messi,,,1,
4817,Messi#,Clothing,N/A,-1,2024/02/05
,Messi!!,??,202.15,-1,2023-01-01
ORD4819,,Electronics,,,
4820,messi,Home,,-1,2024/02/05
4821,Messi#,??,N/A,,2024/02/05
,,??,,,2024/02/05
,Messi,Home,,-1,
,,??,,,
,,Electronics,311.69,,
4826, MESSI ,??,N/A,,13-13-2023
ORD4827, MESSI ,,,-1,2023-01-01
ORD4828,Messi,Electronics,,8,
, MESSI ,,,,2024/02/05
,messi,,,7,
ORD4831,,Home,147.08,,2023-01-01
,Messi#,,99.91,4,13-13-2023
,Messi,,,7,2023-01-01
ORD4834, MESSI ,??,314.36,-1,
ORD4835,,??,,,
,,Clothing,,-1,2024/02/05
,messi,??,,-1,13-13-2023
4838, MESSI ,,N/A,-1,2023-01-01
,Messi#,??,,7,2024/02/05
4840,,Clothing,,,2023-01-01
4841, MESSI ,Electronics,395.26,9,
,,Electronics,,9,
,Messi!!,Electronics,,-1,
ORD4844, MESSI ,,,1,
4845,,,,10,2024/02/05
4846,,Electronics,,-1,2024/02/05
4847,messi,Clothing,,-1,2024/02/05
,,,,3,13-13-2023
,messi,,N/A,1,2024/02/05
,,Home,,4,
ORD4851, MESSI ,,N/A,8,2024/02/05
ORD4852,Messi!!,Home,208.25,-1,
,,,,6,2024/02/05
,,,N/A,,2023-01-01
4855,,??,,,2024/02/05
ORD4856,Messi!!,Home,N/A,,
4857,Messi!!,,120.33,,
ORD4858,Messi,Home,233.96,-1,2023-01-01
4859,Messi!!,Home,,,13-13-2023
ORD4860,Messi#,,,-1,
,messi,Electronics,,-1,13-13-2023
ORD4862,Messi#,Electronics,,-1,13-13-2023
ORD4863,Messi,,,,2023-01-01
,Messi!!,Clothing,194.03,,2023-01-01
, MESSI ,,337.94,,13-13-2023
4866,Messi,Clothing,,,2023-01-01
,Messi,??,N/A,-1,13-13-2023
,Messi#,,292.55,-1,
ORD4869,Messi#,Clothing,442.4,-1,
,Messi#,,N/A,-1,13-13-2023
4871, MESSI ,Clothing,N/A,,2023-01-01
,Messi!!,??,,6,13-13-2023
,,,415.41,,2024/02/05
4874,,,93.62,-1,
,Messi,,,,2023-01-01
ORD4876,,Home,191.32,,2023-01-01
ORD4877,Messi#,Home,N/A,,
,,Clothing,,,
,Messi,Electronics,,9,13-13-2023
,Messi!!,,285.93,,2024/02/05
ORD4881,messi,Clothing,,,
ORD4882,Messi,Clothing,,,
ORD4883,messi,Clothing,,,
4884,,??,316.8,-1,
4885,messi,,442.37,,13-13-2023
, MESSI ,Clothing,N/A,,2023-01-01
,messi,Electronics,N/A,,2024/02/05
,Messi#,,N/A,,
ORD4889,,Electronics,,4,
4890, MESSI ,Home,456.74,,2024/02/05
ORD4891,,Home,,7,13-13-2023
,messi,??,,-1,
,Messi!!,Electronics,440.59,-1,
4894,,,279.17,-1,
ORD4895, MESSI ,Clothing,,,
,,,,7,
,Messi#,??,,5,
,,Electronics,,2,
,messi,??,,2,
ORD4900,messi,Home,,,2024/02/05
, MESSI ,Electronics,,,
,Messi#,??,N/A,,
,,??,,2,
4904,,,,-1,13-13-2023
,,Electronics,N/A,-1,
4906,Messi,Electronics,N/A,3,
,Messi#,Clothing,N/A,-1,2024/02/05
4908, MESSI ,,,,13-13-2023
,,??,,-1,2023-01-01
4910,messi,Electronics,N/A,,2024/02/05
,messi,,,6,13-13-2023
ORD4912, MESSI ,??,,,13-13-2023
,Messi,,N/A,-1,2023-01-01
ORD4914,messi,Home,,5,
ORD4915, MESSI ,,,6,2024/02/05
,,,35.79,3,2024/02/05
,,,,-1,2023-01-01
, MESSI ,Home,,-1,13-13-2023
,,,336.43,,13-13-2023
,Messi,Electronics,,-1,13-13-2023
,,,N/A,-1,2024/02/05
,Messi,Clothing,N/A,5,
,,Home,,,
ORD4924, MESSI ,,,,
4925,messi,??,230.78,-1,
,Messi#,Home,,,13-13-2023
,messi,Clothing,N/A,1,
,,Home,465.92,1,2024/02/05
4929,,Home,,,2023-01-01
,Messi,??,N/A,-1,2024/02/05
ORD4931,Messi,??,,,
4932,Messi!!,??,123.45,7,13-13-2023
4933,Messi,,,,
ORD4934,,,N/A,,2024/02/05
,,,96.69,-1,
,messi,,N/A,3,13-13-2023
,Messi#,,150.42,,
, MESSI ,Clothing,,,2024/02/05
,messi,??,,,2024/02/05
,Messi#,,N/A,9,13-13-2023
,Messi!!,??,,-1,13-13-2023
4942,messi,Clothing,N/A,,13-13-2023
, MESSI ,Home,,2,
,,Clothing,319.69,,2023-01-01
,Messi#,Electronics,,8,13-13-2023
,Messi#,Home,399.93,,
,messi,Clothing,N/A,2,
ORD4948,Messi#,Home,,-1,
ORD4949,Messi!!,Electronics,,,13-13-2023
,,,N/A,,
ORD4951,Messi!!,,N/A,,13-13-2023
ORD4952,Messi,Clothing,N/A,,
4953, MESSI ,Home,N/A,,2023-01-01
4954,messi,Clothing,N/A,,13-13-2023
4955,Messi#,,N/A,,2023-01-01
4956,,Home,422.16,,2024/02/05
4957,Messi!!,Clothing,,-1,13-13-2023
4958,,Clothing,,,
ORD4959,,Clothing,151.89,-1,13-13-2023
4960,Messi#,Clothing,269.56,,2024/02/05
ORD4961,Messi#,,90.97,,2023-01-01
,,??,,8,
ORD4963,Messi,??,,10,13-13-2023
ORD4964,messi,Home,,10,
ORD4965,Messi!!,,N/A,,13-13-2023
4966,,,,-1,13-13-2023
,,Home,,4,2024/02/05
4968,,??,,-1,2023-01-01
, MESSI ,??,84.32,,2024/02/05
, MESSI ,??,N/A,,13-13-2023
,Messi,Electronics,N/A,4,
,Messi!!,Home,,-1,13-13-2023
4973,,Electronics,,5,2023-01-01
,Messi!!,Electronics,,-1,
, MESSI ,,,,2024/02/05
,,Home,,,
,messi,??,N/A,-1,
,,Electronics,258.6,4,
4979,Messi#,Clothing,,,
ORD4980,,Home,317.58,,2023-01-01
, MESSI ,Clothing,N/A,,2024/02/05
4982,Messi!!,Electronics,,7,
4983,Messi,Clothing,,2,2023-01-01
ORD4984,Messi,Home,,-1,2024/02/05
,Messi,Home,483.99,,13-13-2023
,,Clothing,,-1,2023-01-01
ORD4987,messi,Clothing,N/A,,2024/02/05
ORD4988, MESSI ,Electronics,N/A,,
,messi,,,,2023-01-01
ORD4990,Messi!!,Clothing,,,2023-01-01
,messi,??,,4,2024/02/05
ORD4992,,??,48.24,,
,messi,Electronics,13.04,,2023-01-01
4994,messi,Home,20.16,,2024/02/05
ORD4995,messi,Home,,,
,messi,Home,N/A,2,2023-01-01
ORD4997,,Electronics,,,13-13-2023
ORD4998,,??,N/A,-1,
4999,,??,,,13-13-2023
